danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hot
0.85,0.658,0,-5.558,1,0.221,0.139,0.0,0.063,0.832,144.445,audio_features,6ElfCM1XppU0YWkkFYh4s2,spotify:track:6ElfCM1XppU0YWkkFYh4s2,https://api.spotify.com/v1/tracks/6ElfCM1XppU0YWkkFYh4s2,https://api.spotify.com/v1/audio-analysis/6ElfCM1XppU0YWkkFYh4s2,193279,4,True
0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,audio_features,18asYwWugKjjsihZ0YvRxO,spotify:track:18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/tracks/18asYwWugKjjsihZ0YvRxO,https://api.spotify.com/v1/audio-analysis/18asYwWugKjjsihZ0YvRxO,164819,4,True
0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,audio_features,1SKkHYkGqhadpciJKXfRhU,spotify:track:1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/tracks/1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/audio-analysis/1SKkHYkGqhadpciJKXfRhU,196658,4,True
0.915,0.538,11,-5.954,0,0.307,0.00234,0.0,0.124,0.099,131.919,audio_features,01XvpCU5TnYXaNFrrwm1We,spotify:track:01XvpCU5TnYXaNFrrwm1We,https://api.spotify.com/v1/tracks/01XvpCU5TnYXaNFrrwm1We,https://api.spotify.com/v1/audio-analysis/01XvpCU5TnYXaNFrrwm1We,160133,4,True
0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,spotify:track:6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4,True
0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,audio_features,0lEjxUUlKqjqXrVlIHFduD,spotify:track:0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/tracks/0lEjxUUlKqjqXrVlIHFduD,https://api.spotify.com/v1/audio-analysis/0lEjxUUlKqjqXrVlIHFduD,193347,4,True
0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,0.525,134.981,audio_features,3t4KHjd8uQpJJ2fa0fRIpR,spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/tracks/3t4KHjd8uQpJJ2fa0fRIpR,https://api.spotify.com/v1/audio-analysis/3t4KHjd8uQpJJ2fa0fRIpR,175163,4,True
0.803,0.64,1,-4.721,1,0.151,0.583,0.000331,0.437,0.816,140.073,audio_features,0N0h5lXc4HOiLgGb9EZi8m,spotify:track:0N0h5lXc4HOiLgGb9EZi8m,https://api.spotify.com/v1/tracks/0N0h5lXc4HOiLgGb9EZi8m,https://api.spotify.com/v1/audio-analysis/0N0h5lXc4HOiLgGb9EZi8m,96826,4,True
0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416,4,True
0.688,0.842,2,-4.211,1,0.264,0.0499,0.0,0.241,0.416,159.897,audio_features,0P2P1AxcRYhiZvoF5MyRmM,spotify:track:0P2P1AxcRYhiZvoF5MyRmM,https://api.spotify.com/v1/tracks/0P2P1AxcRYhiZvoF5MyRmM,https://api.spotify.com/v1/audio-analysis/0P2P1AxcRYhiZvoF5MyRmM,185856,4,True
0.793,0.308,0,-10.414,0,0.0466,0.613,1.68e-05,0.0953,0.46,135.143,audio_features,7Fege3yv4dvehB3NdRBGwI,spotify:track:7Fege3yv4dvehB3NdRBGwI,https://api.spotify.com/v1/tracks/7Fege3yv4dvehB3NdRBGwI,https://api.spotify.com/v1/audio-analysis/7Fege3yv4dvehB3NdRBGwI,200000,4,True
0.584,0.756,10,-6.245,0,0.362,0.0266,0.0,0.36,0.728,165.269,audio_features,3itijJswMR7p7RbfqlYf1Z,spotify:track:3itijJswMR7p7RbfqlYf1Z,https://api.spotify.com/v1/tracks/3itijJswMR7p7RbfqlYf1Z,https://api.spotify.com/v1/audio-analysis/3itijJswMR7p7RbfqlYf1Z,261818,4,True
0.741,0.616,2,-6.686,1,0.034,0.052,5.86e-05,0.0705,0.486,147.008,audio_features,374EllG6WyKdKvklfanNZT,spotify:track:374EllG6WyKdKvklfanNZT,https://api.spotify.com/v1/tracks/374EllG6WyKdKvklfanNZT,https://api.spotify.com/v1/audio-analysis/374EllG6WyKdKvklfanNZT,124188,4,True
0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,0.267,190.066,audio_features,3oRW9ZGPRbLRMneQ5lwflt,spotify:track:3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/tracks/3oRW9ZGPRbLRMneQ5lwflt,https://api.spotify.com/v1/audio-analysis/3oRW9ZGPRbLRMneQ5lwflt,161840,3,True
0.534,0.725,1,-3.906,1,0.046,0.091,0.0,0.0264,0.55,88.098,audio_features,3Kkjo3cT83cw09VJyrLNwX,spotify:track:3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/tracks/3Kkjo3cT83cw09VJyrLNwX,https://api.spotify.com/v1/audio-analysis/3Kkjo3cT83cw09VJyrLNwX,225149,4,True
0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,0.466,75.977,audio_features,4SqWKzw0CbA05TGszDgMlc,spotify:track:4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/tracks/4SqWKzw0CbA05TGszDgMlc,https://api.spotify.com/v1/audio-analysis/4SqWKzw0CbA05TGszDgMlc,160240,4,True
0.649,0.508,8,-10.232,1,0.0959,0.0345,3.59e-05,0.0736,0.405,157.975,audio_features,2AaJeBEq3WLcfFW1y8svDf,spotify:track:2AaJeBEq3WLcfFW1y8svDf,https://api.spotify.com/v1/tracks/2AaJeBEq3WLcfFW1y8svDf,https://api.spotify.com/v1/audio-analysis/2AaJeBEq3WLcfFW1y8svDf,194051,4,True
0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,audio_features,5vUnjhBzRJJIAOJPde6zDx,spotify:track:5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/tracks/5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/audio-analysis/5vUnjhBzRJJIAOJPde6zDx,152137,4,True
0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405,3,True
0.821,0.714,2,-5.977,1,0.374,0.109,0.0,0.298,0.665,81.393,audio_features,0BN8fpOPq04txIG8VmxKOg,spotify:track:0BN8fpOPq04txIG8VmxKOg,https://api.spotify.com/v1/tracks/0BN8fpOPq04txIG8VmxKOg,https://api.spotify.com/v1/audio-analysis/0BN8fpOPq04txIG8VmxKOg,235583,4,True
0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,0.497,147.356,audio_features,4huBDGP4I3S0pYI0EaRN1c,spotify:track:4huBDGP4I3S0pYI0EaRN1c,https://api.spotify.com/v1/tracks/4huBDGP4I3S0pYI0EaRN1c,https://api.spotify.com/v1/audio-analysis/4huBDGP4I3S0pYI0EaRN1c,256000,4,True
0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,audio_features,2bVeUlOC5JjTpkQXuUUoYm,spotify:track:2bVeUlOC5JjTpkQXuUUoYm,https://api.spotify.com/v1/tracks/2bVeUlOC5JjTpkQXuUUoYm,https://api.spotify.com/v1/audio-analysis/2bVeUlOC5JjTpkQXuUUoYm,217802,4,True
0.845,0.565,11,-7.7,1,0.372,0.0112,0.0,0.255,0.625,79.972,audio_features,0AfBqvVQowOxKyau7NxUWp,spotify:track:0AfBqvVQowOxKyau7NxUWp,https://api.spotify.com/v1/tracks/0AfBqvVQowOxKyau7NxUWp,https://api.spotify.com/v1/audio-analysis/0AfBqvVQowOxKyau7NxUWp,156133,4,True
0.829,0.727,1,-6.169,1,0.253,0.0608,4.47e-06,0.0975,0.877,139.95,audio_features,4RaV9tFFV7R04lglRhgg5O,spotify:track:4RaV9tFFV7R04lglRhgg5O,https://api.spotify.com/v1/tracks/4RaV9tFFV7R04lglRhgg5O,https://api.spotify.com/v1/audio-analysis/4RaV9tFFV7R04lglRhgg5O,178413,4,True
0.587,0.614,2,-6.344,1,0.0435,0.0306,0.0,0.399,0.451,160.075,audio_features,1kBMIYqe0ILRUJZ7K2PV0k,spotify:track:1kBMIYqe0ILRUJZ7K2PV0k,https://api.spotify.com/v1/tracks/1kBMIYqe0ILRUJZ7K2PV0k,https://api.spotify.com/v1/audio-analysis/1kBMIYqe0ILRUJZ7K2PV0k,227527,4,True
0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890,4,True
0.877,0.599,1,-7.901,1,0.298,0.0447,0.0,0.11,0.305,149.989,audio_features,3gG6t4xCPtnTskhpRFFsqO,spotify:track:3gG6t4xCPtnTskhpRFFsqO,https://api.spotify.com/v1/tracks/3gG6t4xCPtnTskhpRFFsqO,https://api.spotify.com/v1/audio-analysis/3gG6t4xCPtnTskhpRFFsqO,115320,4,True
0.941,0.514,1,-6.778,1,0.329,0.153,1.82e-06,0.104,0.573,126.046,audio_features,41jxlPqpPqiky977DkJrpY,spotify:track:41jxlPqpPqiky977DkJrpY,https://api.spotify.com/v1/tracks/41jxlPqpPqiky977DkJrpY,https://api.spotify.com/v1/audio-analysis/41jxlPqpPqiky977DkJrpY,185213,4,True
0.415,0.83,6,-5.621,0,0.18,0.0144,0.0,0.14,0.485,194.746,audio_features,3kfqYE0jGONOrkVpkPPOd5,spotify:track:3kfqYE0jGONOrkVpkPPOd5,https://api.spotify.com/v1/tracks/3kfqYE0jGONOrkVpkPPOd5,https://api.spotify.com/v1/audio-analysis/3kfqYE0jGONOrkVpkPPOd5,173549,4,True
0.282,0.687,7,-13.294,1,0.05,0.000564,0.833,0.129,0.291,164.794,audio_features,7wwmubHFYqOGUBupb32BqL,spotify:track:7wwmubHFYqOGUBupb32BqL,https://api.spotify.com/v1/tracks/7wwmubHFYqOGUBupb32BqL,https://api.spotify.com/v1/audio-analysis/7wwmubHFYqOGUBupb32BqL,126547,4,False
0.244,0.828,11,-6.714,1,0.0752,0.000144,0.851,0.163,0.515,107.293,audio_features,5d2ADtt2FJCwqvM21KY4pR,spotify:track:5d2ADtt2FJCwqvM21KY4pR,https://api.spotify.com/v1/tracks/5d2ADtt2FJCwqvM21KY4pR,https://api.spotify.com/v1/audio-analysis/5d2ADtt2FJCwqvM21KY4pR,230987,4,False
0.715,0.78,2,-6.688,1,0.0327,0.0109,0.0017,0.119,0.838,115.897,audio_features,5NLUcVnVHfnkt4uUexWdIH,spotify:track:5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/tracks/5NLUcVnVHfnkt4uUexWdIH,https://api.spotify.com/v1/audio-analysis/5NLUcVnVHfnkt4uUexWdIH,246600,4,False
0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4,False
0.86,0.368,7,-11.964,1,0.0637,0.89,0.0484,0.0625,0.94,117.356,audio_features,5zS3m7o4vo7ppWbc5sMjyS,spotify:track:5zS3m7o4vo7ppWbc5sMjyS,https://api.spotify.com/v1/tracks/5zS3m7o4vo7ppWbc5sMjyS,https://api.spotify.com/v1/audio-analysis/5zS3m7o4vo7ppWbc5sMjyS,171107,4,False
0.578,0.926,9,-4.963,1,0.134,0.0265,0,0.241,0.681,169.939,audio_features,67UlYaxCGI6R5fLIL3x2mF,spotify:track:67UlYaxCGI6R5fLIL3x2mF,https://api.spotify.com/v1/tracks/67UlYaxCGI6R5fLIL3x2mF,https://api.spotify.com/v1/audio-analysis/67UlYaxCGI6R5fLIL3x2mF,302806,4,False
0.634,0.59,2,-11.179,1,0.0291,0.0574,0,0.0979,0.428,104.927,audio_features,1dNxsasSjW7GkRd27i0hcr,spotify:track:1dNxsasSjW7GkRd27i0hcr,https://api.spotify.com/v1/tracks/1dNxsasSjW7GkRd27i0hcr,https://api.spotify.com/v1/audio-analysis/1dNxsasSjW7GkRd27i0hcr,293533,4,False
0.348,0.683,5,-7.198,0,0.0408,0.548,0.000361,0.106,0.801,166.687,audio_features,79gDoj4Q2eGU9CXSAHKAnZ,spotify:track:79gDoj4Q2eGU9CXSAHKAnZ,https://api.spotify.com/v1/tracks/79gDoj4Q2eGU9CXSAHKAnZ,https://api.spotify.com/v1/audio-analysis/79gDoj4Q2eGU9CXSAHKAnZ,384213,4,False
0.503,0.337,5,-14.27,1,0.19,0.976,2.52e-05,0.0767,0.458,149.598,audio_features,2pVigJuU9H05MEozQKvkjJ,spotify:track:2pVigJuU9H05MEozQKvkjJ,https://api.spotify.com/v1/tracks/2pVigJuU9H05MEozQKvkjJ,https://api.spotify.com/v1/audio-analysis/2pVigJuU9H05MEozQKvkjJ,250027,4,False
0.464,0.166,4,-19.229,1,0.0353,0.855,0.644,0.0814,0.22,111.774,audio_features,4Uc3ryGoPCfYNjLARukjLT,spotify:track:4Uc3ryGoPCfYNjLARukjLT,https://api.spotify.com/v1/tracks/4Uc3ryGoPCfYNjLARukjLT,https://api.spotify.com/v1/audio-analysis/4Uc3ryGoPCfYNjLARukjLT,230440,4,False
0.655,0.622,10,-5.413,0,0.187,0.657,1.86e-05,0.0637,0.547,93.088,audio_features,5fnl0Tyeh4r5gPANdaVu61,spotify:track:5fnl0Tyeh4r5gPANdaVu61,https://api.spotify.com/v1/tracks/5fnl0Tyeh4r5gPANdaVu61,https://api.spotify.com/v1/audio-analysis/5fnl0Tyeh4r5gPANdaVu61,300246,4,False
0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,audio_features,1BSMpVGWs3v5BZKnAQziAc,spotify:track:1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/tracks/1BSMpVGWs3v5BZKnAQziAc,https://api.spotify.com/v1/audio-analysis/1BSMpVGWs3v5BZKnAQziAc,185681,4,False
0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4,False
0,0.00255,0,-35.152,1,0,0.994,0.973,0.108,0,0,audio_features,4b4caT4RRtBVz52XWpw20D,spotify:track:4b4caT4RRtBVz52XWpw20D,https://api.spotify.com/v1/tracks/4b4caT4RRtBVz52XWpw20D,https://api.spotify.com/v1/audio-analysis/4b4caT4RRtBVz52XWpw20D,15813,0,False
0.237,0.00636,3,-37.569,1,0.0401,0.987,0.95,0.0916,0.0713,101.844,audio_features,5vGMSBq6HLRX53iqfnzOS1,spotify:track:5vGMSBq6HLRX53iqfnzOS1,https://api.spotify.com/v1/tracks/5vGMSBq6HLRX53iqfnzOS1,https://api.spotify.com/v1/audio-analysis/5vGMSBq6HLRX53iqfnzOS1,226693,4,False
0.28,0.0266,1,-23.63,1,0.0397,0.747,0.0175,0.125,0.168,107.721,audio_features,4uIaJTuEiPwYmLRDjvbmCd,spotify:track:4uIaJTuEiPwYmLRDjvbmCd,https://api.spotify.com/v1/tracks/4uIaJTuEiPwYmLRDjvbmCd,https://api.spotify.com/v1/audio-analysis/4uIaJTuEiPwYmLRDjvbmCd,60587,3,False
0.21,0.048,7,-24.372,0,0.0348,0.753,0.618,0.156,0.202,87.921,audio_features,1Po1HLIxewh9suXv7ORGm9,spotify:track:1Po1HLIxewh9suXv7ORGm9,https://api.spotify.com/v1/tracks/1Po1HLIxewh9suXv7ORGm9,https://api.spotify.com/v1/audio-analysis/1Po1HLIxewh9suXv7ORGm9,114120,4,False
0.316,0.0168,3,-21.026,1,0.0389,0.969,0.832,0.0624,0.0728,81.419,audio_features,57BJHqeB9jlI4D8ut2W05W,spotify:track:57BJHqeB9jlI4D8ut2W05W,https://api.spotify.com/v1/tracks/57BJHqeB9jlI4D8ut2W05W,https://api.spotify.com/v1/audio-analysis/57BJHqeB9jlI4D8ut2W05W,900000,4,False
0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,2374M0fQpWi3dLnB54qaLX,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4,False
0.61,0.906,0,-2.117,1,0.0648,0.00416,0,0.758,0.294,127.916,audio_features,2cZrrQMjB63c0iIugYH9zS,spotify:track:2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/tracks/2cZrrQMjB63c0iIugYH9zS,https://api.spotify.com/v1/audio-analysis/2cZrrQMjB63c0iIugYH9zS,231573,4,False
0.459,0.421,7,-11.349,1,0.0436,0.867,0.756,0.189,0.0998,70.915,audio_features,1aGqrAWMC4yaeh8tJO97EU,spotify:track:1aGqrAWMC4yaeh8tJO97EU,https://api.spotify.com/v1/tracks/1aGqrAWMC4yaeh8tJO97EU,https://api.spotify.com/v1/audio-analysis/1aGqrAWMC4yaeh8tJO97EU,91769,3,False
0.453,0.994,2,-3.973,0,0.126,2.48e-06,0.43,0.783,0.126,124.034,audio_features,173GBqUqOJh4I8qrAcsl2S,spotify:track:173GBqUqOJh4I8qrAcsl2S,https://api.spotify.com/v1/tracks/173GBqUqOJh4I8qrAcsl2S,https://api.spotify.com/v1/audio-analysis/173GBqUqOJh4I8qrAcsl2S,265987,4,False
0.273,0.0588,6,-24.558,0,0.0481,0.995,0.0026,0.0763,0.171,100.211,audio_features,6zjfVgLbeWxt7fbzTmILQh,spotify:track:6zjfVgLbeWxt7fbzTmILQh,https://api.spotify.com/v1/tracks/6zjfVgLbeWxt7fbzTmILQh,https://api.spotify.com/v1/audio-analysis/6zjfVgLbeWxt7fbzTmILQh,191093,1,False
0.628,0.686,7,-6.633,1,0.0376,0.358,0,0.864,0.474,84.446,audio_features,2PwlT72CyKMN2WzgCS4yUR,spotify:track:2PwlT72CyKMN2WzgCS4yUR,https://api.spotify.com/v1/tracks/2PwlT72CyKMN2WzgCS4yUR,https://api.spotify.com/v1/audio-analysis/2PwlT72CyKMN2WzgCS4yUR,362907,4,False
0.793,0.765,5,-7.077,1,0.312,0.0756,2.93e-06,0.0889,0.725,176.041,audio_features,3zpGn3dWTFVLgJwf0Q2OA3,spotify:track:3zpGn3dWTFVLgJwf0Q2OA3,https://api.spotify.com/v1/tracks/3zpGn3dWTFVLgJwf0Q2OA3,https://api.spotify.com/v1/audio-analysis/3zpGn3dWTFVLgJwf0Q2OA3,221200,4,False
0.653,0.375,3,-10.065,1,0.0306,0.296,0.111,0.136,0.352,75.044,audio_features,0BaJHxPdUyYa0QVvthGEBp,spotify:track:0BaJHxPdUyYa0QVvthGEBp,https://api.spotify.com/v1/tracks/0BaJHxPdUyYa0QVvthGEBp,https://api.spotify.com/v1/audio-analysis/0BaJHxPdUyYa0QVvthGEBp,341773,4,False
0.334,0.0484,11,-23.496,1,0.0358,0.987,0.841,0.0941,0.136,66.149,audio_features,1I5h5SqOzV4AGbag4C7trY,spotify:track:1I5h5SqOzV4AGbag4C7trY,https://api.spotify.com/v1/tracks/1I5h5SqOzV4AGbag4C7trY,https://api.spotify.com/v1/audio-analysis/1I5h5SqOzV4AGbag4C7trY,286333,4,False
0.519,0.841,10,-9.142,0,0.0362,0.00149,0.00177,0.987,0.775,124.388,audio_features,0LFsHodEUTDEvoRlreOaRe,spotify:track:0LFsHodEUTDEvoRlreOaRe,https://api.spotify.com/v1/tracks/0LFsHodEUTDEvoRlreOaRe,https://api.spotify.com/v1/audio-analysis/0LFsHodEUTDEvoRlreOaRe,228800,4,False
0.719,0.801,0,-4.612,1,0.0409,0.00116,0.000103,0.0719,0.85,100.03,audio_features,6LY4mDVzF0Vi6jAD2UMrHB,spotify:track:6LY4mDVzF0Vi6jAD2UMrHB,https://api.spotify.com/v1/tracks/6LY4mDVzF0Vi6jAD2UMrHB,https://api.spotify.com/v1/audio-analysis/6LY4mDVzF0Vi6jAD2UMrHB,199212,4,False
0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,audio_features,1QNqrsNQ1JVLEwncov3lEY,spotify:track:1QNqrsNQ1JVLEwncov3lEY,https://api.spotify.com/v1/tracks/1QNqrsNQ1JVLEwncov3lEY,https://api.spotify.com/v1/audio-analysis/1QNqrsNQ1JVLEwncov3lEY,230733,4,False
0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,audio_features,2ccUQnjjNWT0rsNnsBpsCA,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,253733,4,False
0.617,0.795,2,-6.558,1,0.031,9.92e-05,0.396,0.217,0.666,111.993,audio_features,47rMq24cM7s4QlPYYDaPFV,spotify:track:47rMq24cM7s4QlPYYDaPFV,https://api.spotify.com/v1/tracks/47rMq24cM7s4QlPYYDaPFV,https://api.spotify.com/v1/audio-analysis/47rMq24cM7s4QlPYYDaPFV,274520,4,False
0.646,0.74,4,-11.54,1,0.0329,0.132,0.1,0.395,0.964,147.42,audio_features,4ok4zv7JILiK5z1eyH5UKv,spotify:track:4ok4zv7JILiK5z1eyH5UKv,https://api.spotify.com/v1/tracks/4ok4zv7JILiK5z1eyH5UKv,https://api.spotify.com/v1/audio-analysis/4ok4zv7JILiK5z1eyH5UKv,179413,4,False
0.686,0.198,8,-16.272,0,0.855,0.982,0.000119,0.199,0.615,99.449,audio_features,1aozpvhlhBVYbMhLxP5FRr,spotify:track:1aozpvhlhBVYbMhLxP5FRr,https://api.spotify.com/v1/tracks/1aozpvhlhBVYbMhLxP5FRr,https://api.spotify.com/v1/audio-analysis/1aozpvhlhBVYbMhLxP5FRr,31027,4,False
0.403,0.526,0,-11.905,1,0.0457,0.339,0.0233,0.0956,0.0659,101.939,audio_features,26yjvXEgiDu7JsX0OdCGTy,spotify:track:26yjvXEgiDu7JsX0OdCGTy,https://api.spotify.com/v1/tracks/26yjvXEgiDu7JsX0OdCGTy,https://api.spotify.com/v1/audio-analysis/26yjvXEgiDu7JsX0OdCGTy,207112,4,False
0.712,0.748,7,-4.866,1,0.0283,0.0143,0,0.203,0.845,122.22,audio_features,5oh6lXsQ3mhw5PvcsJqvXg,spotify:track:5oh6lXsQ3mhw5PvcsJqvXg,https://api.spotify.com/v1/tracks/5oh6lXsQ3mhw5PvcsJqvXg,https://api.spotify.com/v1/audio-analysis/5oh6lXsQ3mhw5PvcsJqvXg,167223,4,False
0.398,0.137,0,-16.155,1,0.042,0.966,0.861,0.117,0.206,120.151,audio_features,1Wxb61IHIbOY8NN5pYfJFR,spotify:track:1Wxb61IHIbOY8NN5pYfJFR,https://api.spotify.com/v1/tracks/1Wxb61IHIbOY8NN5pYfJFR,https://api.spotify.com/v1/audio-analysis/1Wxb61IHIbOY8NN5pYfJFR,441200,4,False
0.323,0.432,0,-15.688,1,0.118,0.801,6.2e-06,0.308,0.546,72.336,audio_features,7yx2MZPW8eunch3t1UzDdJ,spotify:track:7yx2MZPW8eunch3t1UzDdJ,https://api.spotify.com/v1/tracks/7yx2MZPW8eunch3t1UzDdJ,https://api.spotify.com/v1/audio-analysis/7yx2MZPW8eunch3t1UzDdJ,250027,4,False
0.423,0.888,1,-9.731,1,0.059,0.000121,0.113,0.131,0.431,115.288,audio_features,1MMdLRbn8OWD8G0s2kvBn3,spotify:track:1MMdLRbn8OWD8G0s2kvBn3,https://api.spotify.com/v1/tracks/1MMdLRbn8OWD8G0s2kvBn3,https://api.spotify.com/v1/audio-analysis/1MMdLRbn8OWD8G0s2kvBn3,197541,4,False
0.429,0.255,1,-20.489,0,0.0723,0.991,0.833,0.0979,0.523,111.822,audio_features,54g7RoICmArHZakvm5JudW,spotify:track:54g7RoICmArHZakvm5JudW,https://api.spotify.com/v1/tracks/54g7RoICmArHZakvm5JudW,https://api.spotify.com/v1/audio-analysis/54g7RoICmArHZakvm5JudW,77240,4,False
0.414,0.524,6,-9.147,1,0.031,5.75e-06,0.0103,0.213,0.164,102.039,audio_features,3wf85PqXgU0tcs14QGaOCw,spotify:track:3wf85PqXgU0tcs14QGaOCw,https://api.spotify.com/v1/tracks/3wf85PqXgU0tcs14QGaOCw,https://api.spotify.com/v1/audio-analysis/3wf85PqXgU0tcs14QGaOCw,231613,4,False
0.595,0.272,4,-20.66,0,0.0344,0.749,0.757,0.076,0.225,100.001,audio_features,4dWGabPVyjnZAvjQy4rlWd,spotify:track:4dWGabPVyjnZAvjQy4rlWd,https://api.spotify.com/v1/tracks/4dWGabPVyjnZAvjQy4rlWd,https://api.spotify.com/v1/audio-analysis/4dWGabPVyjnZAvjQy4rlWd,64658,4,False
0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,audio_features,4MJQYoAPwWdoN5qVf9ChEg,spotify:track:4MJQYoAPwWdoN5qVf9ChEg,https://api.spotify.com/v1/tracks/4MJQYoAPwWdoN5qVf9ChEg,https://api.spotify.com/v1/audio-analysis/4MJQYoAPwWdoN5qVf9ChEg,224800,4,False
0.476,0.361,1,-9.144,1,0.0361,0.781,2.22e-05,0.0969,0.211,201.987,audio_features,5WVoatfCldfay2oZOisTd1,spotify:track:5WVoatfCldfay2oZOisTd1,https://api.spotify.com/v1/tracks/5WVoatfCldfay2oZOisTd1,https://api.spotify.com/v1/audio-analysis/5WVoatfCldfay2oZOisTd1,211467,4,False
0.583,0.759,7,-7.03,1,0.0442,0.0032,0.0343,0.0936,0.215,103.021,audio_features,4lUUUKvJzMa4uq9943vkHy,spotify:track:4lUUUKvJzMa4uq9943vkHy,https://api.spotify.com/v1/tracks/4lUUUKvJzMa4uq9943vkHy,https://api.spotify.com/v1/audio-analysis/4lUUUKvJzMa4uq9943vkHy,211787,4,False
0.456,0.769,5,-6.409,0,0.0385,0.024,0.000268,0.121,0.194,110.054,audio_features,5WX3mBFLqP34sBm3rLH1NR,spotify:track:5WX3mBFLqP34sBm3rLH1NR,https://api.spotify.com/v1/tracks/5WX3mBFLqP34sBm3rLH1NR,https://api.spotify.com/v1/audio-analysis/5WX3mBFLqP34sBm3rLH1NR,331000,4,False
